Community College,UCSD Articulated,UCSD Unarticulated,UCSB Articulated,UCSB Unarticulated,UCSC Articulated,UCSC Unarticulated,UCLA Articulated,UCLA Unarticulated,UCB Articulated,UCB Unarticulated,UCI Articulated,UCI Unarticulated,UCD Articulated,UCD Unarticulated,UCR Articulated,UCR Unarticulated,UCM Articulated,UCM Unarticulated
San_Francisco_Community_College_District.csv,134.00,0.00,128.00,0.00,78.00,0.00,108.00,0.00,58.00,0.00,112.00,56.00,110.00,0.00,76.00,56.00,70.00,0.00
Santa_Clarita_Community_College_District.csv,196.00,0.00,198.00,0.00,116.00,0.00,64.00,0.00,44.00,0.00,56.00,56.00,82.00,112.00,50.00,56.00,84.00,0.00
Long_Beach_Community_College_District.csv,44.00,112.00,102.00,0.00,50.00,56.00,64.00,0.00,24.00,0.00,0.00,56.00,138.00,56.00,40.00,56.00,44.00,0.00
Santa_Barbara_Community_College_District.csv,118.00,0.00,156.00,0.00,74.00,0.00,64.00,0.00,44.00,0.00,0.00,56.00,116.00,56.00,50.00,56.00,56.00,0.00
Coast_Community_College_District.csv,134.00,0.00,120.00,0.00,70.00,0.00,114.00,0.00,42.00,0.00,2.00,56.00,278.00,0.00,48.00,56.00,48.00,0.00
Napa_Valley_Community_College_District.csv,24.00,154.00,118.00,56.00,30.00,98.00,44.00,56.00,44.00,0.00,0.00,56.00,72.00,168.00,30.00,112.00,74.00,0.00
Redwoods_Community_College_District.csv,24.00,154.00,32.00,168.00,0.00,154.00,44.00,56.00,44.00,0.00,0.00,56.00,68.00,224.00,56.00,112.00,44.00,56.00
Mendocino-Lake_Community_College_District.csv,54.00,98.00,88.00,112.00,0.00,154.00,44.00,56.00,44.00,0.00,0.00,56.00,110.00,168.00,72.00,56.00,130.00,0.00
Santa_Monica_Community_College_District.csv,168.00,0.00,106.00,0.00,88.00,0.00,86.00,0.00,44.00,0.00,0.00,56.00,100.00,112.00,84.00,56.00,56.00,0.00
San_Joaquin_Delta_Community_College_District.csv,32.00,168.00,154.00,0.00,102.00,0.00,114.00,0.00,52.00,0.00,0.00,56.00,92.00,168.00,76.00,56.00,82.00,0.00
Feather_River_Community_College_District.csv,0.00,266.00,56.00,224.00,0.00,154.00,0.00,280.00,42.00,56.00,0.00,56.00,0.00,336.00,0.00,168.00,42.00,112.00
Cerritos_Community_College_District.csv,120.00,0.00,52.00,56.00,82.00,0.00,44.00,0.00,24.00,0.00,0.00,56.00,156.00,0.00,62.00,56.00,44.00,0.00
Riverside_Community_College_District.csv,100.00,56.00,92.00,0.00,104.00,0.00,64.00,0.00,44.00,0.00,0.00,56.00,156.00,0.00,40.00,56.00,64.00,0.00
South_Orange_County_Community_College_District.csv,148.00,0.00,116.00,0.00,154.00,0.00,86.00,0.00,44.00,0.00,0.00,56.00,194.00,0.00,112.00,56.00,56.00,0.00
Mt._San_Antonio_Community_College_District.csv,128.00,0.00,250.00,0.00,132.00,0.00,94.00,0.00,32.00,0.00,0.00,56.00,108.00,112.00,112.00,56.00,88.00,0.00
Monterey_Peninsula_Community_College_District.csv,66.00,112.00,104.00,56.00,104.00,0.00,74.00,0.00,44.00,0.00,0.00,56.00,146.00,56.00,76.00,56.00,64.00,0.00
Glendale_Community_College_District.csv,110.00,56.00,102.00,0.00,62.00,56.00,64.00,0.00,44.00,0.00,112.00,56.00,166.00,0.00,62.00,56.00,64.00,0.00
Los_Angeles_Community_College_District.csv,112.00,0.00,94.00,0.00,74.00,0.00,74.00,0.00,44.00,0.00,0.00,56.00,146.00,0.00,60.00,56.00,56.00,0.00
San_Diego_Community_College_District.csv,116.00,0.00,124.00,0.00,76.00,56.00,86.00,0.00,44.00,0.00,0.00,56.00,130.00,112.00,84.00,56.00,74.00,0.00
Chaffey_Community_College_District.csv,24.00,154.00,146.00,0.00,0.00,154.00,116.00,0.00,44.00,0.00,0.00,56.00,114.00,112.00,30.00,112.00,74.00,0.00
Compton_Community_College_District.csv,142.00,0.00,74.00,56.00,20.00,112.00,24.00,56.00,24.00,0.00,0.00,56.00,32.00,224.00,0.00,168.00,24.00,56.00
Rio_Hondo_Community_College_District.csv,152.00,56.00,102.00,56.00,98.00,56.00,114.00,0.00,96.00,0.00,0.00,56.00,72.00,168.00,60.00,56.00,140.00,0.00
Peralta_Community_College_District.csv,100.00,56.00,92.00,0.00,82.00,0.00,64.00,0.00,44.00,0.00,0.00,56.00,170.00,0.00,76.00,56.00,64.00,0.00
Antelope_Valley_Community_College_District.csv,272.00,0.00,82.00,56.00,92.00,0.00,44.00,56.00,44.00,0.00,56.00,56.00,104.00,112.00,0.00,168.00,74.00,0.00
West_Valley-Mission_Community_College_District.csv,150.00,0.00,92.00,0.00,96.00,0.00,72.00,0.00,52.00,0.00,0.00,56.00,340.00,0.00,40.00,56.00,94.00,0.00
Victor_Valley_Community_College_District.csv,80.00,112.00,160.00,0.00,42.00,112.00,44.00,56.00,44.00,56.00,0.00,56.00,84.00,168.00,72.00,56.00,44.00,56.00
Pasadena_Area_Community_College_District.csv,156.00,0.00,144.00,0.00,92.00,0.00,64.00,0.00,44.00,0.00,168.00,56.00,146.00,56.00,76.00,56.00,64.00,0.00
MiraCosta_Community_College_District.csv,122.00,0.00,172.00,0.00,84.00,0.00,86.00,0.00,44.00,0.00,0.00,56.00,168.00,0.00,72.00,56.00,56.00,0.00
Contra_Costa_Community_College_District.csv,276.00,0.00,116.00,0.00,104.00,0.00,100.00,0.00,44.00,0.00,0.00,56.00,202.00,0.00,98.00,56.00,74.00,0.00
Allan_Hancock_Joint_Community_College_District.csv,56.00,56.00,86.00,0.00,74.00,0.00,24.00,56.00,24.00,0.00,0.00,56.00,74.00,168.00,54.00,56.00,36.00,0.00
Ventura_County_Community_College_District.csv,138.00,0.00,160.00,0.00,118.00,0.00,108.00,0.00,52.00,0.00,0.00,56.00,232.00,0.00,42.00,112.00,72.00,0.00
North_Orange_County_Community_College_District.csv,130.00,0.00,84.00,0.00,128.00,0.00,74.00,0.00,32.00,0.00,0.00,56.00,252.00,0.00,84.00,56.00,44.00,0.00
State_Center_Community_College_District.csv,112.00,0.00,144.00,0.00,78.00,0.00,92.00,0.00,90.00,0.00,4.00,56.00,176.00,0.00,68.00,56.00,48.00,0.00
Chabot-Las_Positas_Community_College_District.csv,112.00,0.00,120.00,0.00,74.00,0.00,74.00,0.00,44.00,0.00,0.00,56.00,158.00,0.00,72.00,56.00,56.00,0.00
Sonoma_County_Junior_College_District.csv,86.00,56.00,120.00,56.00,74.00,0.00,44.00,56.00,44.00,0.00,0.00,56.00,128.00,56.00,68.00,56.00,56.00,0.00
Citrus_Community_College_District.csv,24.00,168.00,92.00,56.00,72.00,56.00,74.00,0.00,44.00,0.00,0.00,56.00,140.00,112.00,86.00,56.00,44.00,56.00
Lake_Tahoe_Community_College_District.csv,94.00,56.00,32.00,168.00,32.00,112.00,64.00,56.00,64.00,0.00,0.00,56.00,12.00,280.00,118.00,56.00,84.00,0.00
Sierra_Joint_Community_College_District.csv,94.00,0.00,104.00,0.00,118.00,0.00,80.00,0.00,24.00,0.00,0.00,56.00,166.00,0.00,76.00,56.00,44.00,0.00
Southwestern_Community_College_District.csv,130.00,0.00,72.00,56.00,92.00,0.00,64.00,0.00,44.00,0.00,0.00,56.00,94.00,112.00,20.00,112.00,74.00,0.00
El_Camino_Community_College_District.csv,112.00,0.00,64.00,0.00,88.00,0.00,44.00,0.00,24.00,0.00,0.00,56.00,106.00,56.00,62.00,56.00,36.00,0.00
Yosemite_Community_College_District.csv,78.00,56.00,62.00,112.00,84.00,0.00,142.00,0.00,44.00,0.00,0.00,56.00,138.00,56.00,54.00,56.00,56.00,0.00
Sequoias_Community_College_District.csv,24.00,154.00,156.00,0.00,12.00,98.00,44.00,56.00,44.00,0.00,0.00,56.00,122.00,112.00,54.00,56.00,56.00,0.00
Butte-Glenn_Community_College_District.csv,24.00,168.00,128.00,0.00,54.00,56.00,44.00,56.00,44.00,0.00,0.00,56.00,108.00,112.00,54.00,56.00,56.00,0.00
San_Bernardino_Community_College_District.csv,44.00,112.00,130.00,0.00,84.00,0.00,94.00,0.00,52.00,0.00,0.00,56.00,182.00,0.00,84.00,56.00,64.00,0.00
Foothill-De_Anza_Community_College_District.csv,134.00,0.00,206.00,0.00,88.00,0.00,114.00,0.00,58.00,0.00,0.00,56.00,186.00,0.00,112.00,56.00,78.00,0.00
Copper_Mountain_Community_College_District.csv,44.00,112.00,102.00,0.00,62.00,56.00,44.00,56.00,44.00,0.00,0.00,56.00,124.00,56.00,50.00,56.00,64.00,0.00
Grossmont-Cuyamaca_Community_College_District.csv,140.00,0.00,130.00,0.00,84.00,0.00,100.00,0.00,44.00,0.00,0.00,56.00,152.00,56.00,42.00,56.00,56.00,0.00
Barstow_Community_College_District.csv,124.00,0.00,100.00,56.00,30.00,112.00,12.00,168.00,62.00,0.00,0.00,56.00,12.00,280.00,62.00,56.00,82.00,0.00
Los_Rios_Community_College_District.csv,112.00,0.00,94.00,0.00,74.00,0.00,74.00,0.00,44.00,0.00,0.00,56.00,146.00,0.00,60.00,56.00,56.00,0.00
Mt._San_Jacinto_Community_College_District.csv,120.00,0.00,92.00,0.00,74.00,0.00,72.00,0.00,52.00,0.00,0.00,56.00,148.00,0.00,62.00,56.00,44.00,0.00
Rancho_Santiago_Community_College_District.csv,124.00,42.00,230.00,0.00,62.00,42.00,96.00,0.00,40.00,0.00,0.00,56.00,98.00,168.00,62.00,56.00,60.00,0.00
Palomar_Community_College_District.csv,112.00,0.00,114.00,0.00,74.00,0.00,148.00,0.00,44.00,0.00,84.00,56.00,136.00,0.00,50.00,56.00,56.00,0.00
West_Hills_Community_College_District.csv,24.00,154.00,74.00,112.00,0.00,154.00,44.00,56.00,44.00,0.00,0.00,56.00,12.00,280.00,42.00,112.00,44.00,56.00
Ohlone_Community_College_District.csv,112.00,0.00,84.00,0.00,74.00,0.00,64.00,0.00,44.00,0.00,0.00,56.00,148.00,0.00,62.00,56.00,56.00,0.00
Gavilan_Community_College_District.csv,44.00,112.00,114.00,0.00,124.00,0.00,44.00,56.00,44.00,0.00,0.00,56.00,214.00,56.00,76.00,56.00,64.00,0.00
Hartnell_Community_College_District.csv,80.00,112.00,122.00,0.00,172.00,0.00,44.00,56.00,44.00,0.00,0.00,56.00,72.00,168.00,30.00,112.00,74.00,0.00
Solano_Community_College_District.csv,44.00,112.00,62.00,112.00,92.00,0.00,74.00,0.00,44.00,0.00,0.00,56.00,134.00,0.00,30.00,112.00,64.00,0.00
Yuba_Community_College_District.csv,88.00,112.00,120.00,0.00,102.00,0.00,72.00,0.00,52.00,0.00,0.00,56.00,146.00,56.00,62.00,56.00,62.00,0.00
AVERAGE,95.50,66.11,110.50,36.56,75.33,37.33,67.58,32.67,44.44,6.22,8.86,57.56,128.25,88.67,59.44,71.56,62.81,11.67
