UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California San Diego,San Diego City College,CHEM 6B,CHEM 200; CHEM 201,,,
University of California San Diego,San Diego City College,PHYS 2A,PHYS 195,,,
University of California San Diego,San Diego City College,PHYS 2B,PHYS 196,,,
University of California San Diego,San Diego City College,PHYS 4A,Not Articulated,,,
University of California San Diego,San Diego City College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,San Diego City College,MATH 3A,MATH 150,,,
University of California Santa Barbara,San Diego City College,MATH 3B,MATH 151,,,
University of California Santa Barbara,San Diego City College,MATH 4A,MATH 254,,,
University of California Santa Barbara,San Diego City College,MATH 4B,MATH 255,,,
University of California Santa Barbara,San Diego City College,CMPSC 16,CISC 192,CISC 205,,
University of California Santa Barbara,San Diego City College,CMPSC 24,CISC 187,,,
University of California Santa Barbara,San Diego City College,CMPSC 40,MATH 245,,,
University of California Santa Barbara,San Diego City College,CMPSC 32,CISC 201,,,
University of California Santa Barbara,San Diego City College,CMPSC 64,Not Articulated,,,
University of California Santa Barbara,San Diego City College,MATH 6A,MATH 252,,,
University of California Santa Barbara,San Diego City College,PHYS 1,PHYS 195,,,
University of California Santa Barbara,San Diego City College,PHYS 2,PHYS 195,,,
University of California Santa Barbara,San Diego City College,PHYS 3; PHYS 3L,PHYS 196,,,
University of California Santa Barbara,San Diego City College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 125; PHYS 126,PHYS 180A; PHYS 180B; PHYS 181A; PHYS 181B,,
University of California Santa Barbara,San Diego City College,PHYS 7A,PHYS 195,,,
University of California Santa Barbara,San Diego City College,PHYS 7B,PHYS 195; PHYS 196; PHYS 197,,,
University of California Santa Barbara,San Diego City College,PHYS 7C,PHYS 196; PHYS 197,,,
University of California Santa Barbara,San Diego City College,PHYS 7D,PHYS 197,,,
University of California Santa Barbara,San Diego City College,PHYS 7L,PHYS 195; PHYS 196,,,
University of California Santa Barbara,San Diego City College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 200; CHEM 200L; CHEM 201; CHEM 201L,,,
University of California Santa Barbara,San Diego City College,MCDB 1A; MCDB 1LL,BIOL 210A; BIOL 210B,,,
University of California Santa Barbara,San Diego City College,MCDB 1B,BIOL 210A; BIOL 210B,,,
University of California Santa Barbara,San Diego City College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,San Diego City College,CSE 12,Not Articulated,,,
University of California Santa Cruz,San Diego City College,CSE 16,MATH 245,,,
University of California Santa Cruz,San Diego City College,CSE 30,Not Articulated,,,
University of California Santa Cruz,San Diego City College,MATH 19A,MATH 150,,,
University of California Santa Cruz,San Diego City College,MATH 19B,MATH 151,,,
University of California Santa Cruz,San Diego City College,AM 10,MATH 254,,,
University of California Santa Cruz,San Diego City College,MATH 21,MATH 254,,,
University of California Santa Cruz,San Diego City College,AM 30,MATH 252,,,
University of California Santa Cruz,San Diego City College,MATH 23A,MATH 252,,,
